X,Y,OBJECTID,status,eventIsland,directLineDistance1,directLineDistance2,directLineDistance3,eventDescription,eventType,expectedResolution,impact,planned,restrictions,startDate,endDate,informationSource,supplier,eventCreated,eventModified,GDB_GEOMATTR_DATA,GlobalID,eventComments,locationArea,alternativeRoute,eventId,CreationDate,Creator,EditDate,Editor
2012395.54258533,5809649.32784668,100646,Active,North Island,0.14 km east of Waiorore,1.25 km south of Hariki Beach,2.98 km south of Te Kaha,Resurfacing,Road Work,26/09/2023 17:00,Delays,true,,2023/09/18 19:00:00+00,2023/09/26 05:00:00+00,NMC,Official,2023/09/15 03:06:19.670+00,2023/09/18 19:01:29.717+00,,332dec6e-ebef-472e-b4dc-9a646c68a7ec,,SH 35 Waiorere to Maraenui,,441369,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1684204.88492521,5428486.07228768,100647,Active,South Island,,,,Maintenance,Road Work,Until further notice,Road Closed,true,,2023/07/25 00:17:10.833+00,2024/07/25 00:17:10.833+00,NZTA,Official,2023/07/25 00:23:16.963+00,2023/07/25 00:23:21.937+00,,8e99e126-dcbe-4b9d-8ed7-34c90cc06f55,,"SH N/A Picton, Dublin Street",,435799,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1274583.91339297,4876700.29764238,100648,Resolved,South Island,,,,Flooding,Road Hazard,Until further notice,Caution,false,,2023/09/21 02:17:31.240+00,2023/09/21 08:14:15+00,Fire Service,Official,2023/09/21 02:17:31.727+00,2023/09/21 08:14:39.607+00,,9d570d4d-6ab2-4ac1-acfa-f0fce90f0fd0,,"SH 96 Te Tipua, at the Titipua Stream Bridge.",,442951,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1766770.78116779,5903994.33394343,100649,Resolved,North Island,1.07 km northeast of Wiri,1.63 km southeast of Puhinui,2.53 km north of Homai,Maintenance,Road Work,22/09/2023 03:48,Road Closed,true,,2023/09/21 10:00:00+00,2023/09/21 15:48:51.043+00,NZTA,Official,2023/09/20 23:36:44.280+00,2023/09/21 15:48:50.293+00,,f84654b2-1cd7-4b77-884b-5c7cb5c0c123,,"SH 20 Full Closure Lambie Dr to SH1 Links, Southbound",,442910,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1816453.04775171,5823225.57273106,100650,Active,North Island,2.90 km south of Motumaoho,4.49 km northeast of Eureka,5.74 km west of Tahuroa,Resurfacing,Road Work,Until further notice,Caution,true,,2023/09/11 01:24:00+00,2023/10/13 05:00:00+00,NMC,Official,2023/09/11 01:34:54.933+00,2023/09/11 01:34:54.933+00,,fa184d79-adea-489c-9882-7571e888532c,,SH 26 Motumaoho to Te Aroha,,440983,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1748701.89494893,5945731.77258435,100651,Resolved,North Island,0.51 km southwest of Silverdale,2.76 km east of Pine Valley,3.77 km southwest of Red Beach,Maintenance,Road Work,22/09/2023 04:37,Road Closed,true,,2023/09/21 09:00:00+00,2023/09/21 16:37:50.283+00,NZTA,Official,2023/09/20 23:20:42.180+00,2023/09/21 16:37:49.147+00,,a4bf5650-90b6-45c5-abcd-a7237f9f691a,,"SH 1 Full Closure Silverdale to Oteha Valley Rd, Southbound",,442902,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1589450.8728648,5238048.87299207,100652,Scheduled,South Island,,,,Resurfacing,Road Work,12/10/2023 19:00,Delays,true,,2023/10/11 18:00:00.430+00,2023/10/12 07:00:00.430+00,NZTA,Official,2023/09/17 23:18:11.920+00,2023/09/17 23:18:14.857+00,,17dc5192-57d4-4c98-8c19-7a807400000f,,"SH 1 Omihi, near the intersection with Jurys Road",,441616,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1788767.80420764,5855026.34838461,100653,Active,North Island,0.20 km southwest of Rangiriri,1.82 km northeast of Rangiriri West,3.75 km south of Te Kauwhata,Resurfacing,Road Work,Until further notice,Caution,true,,2023/09/03 20:21:00+00,2023/10/05 04:30:00+00,NMC,Official,2023/09/03 20:28:47.573+00,2023/09/15 03:35:56.393+00,,3dd50afe-821e-495d-9fd4-80d427af205f,,SH 1 Rangiriri to Te Kauwhata,,440293,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1757293.86780162,5926040.26210258,100654,Resolved,North Island,1.13 km west of Hauraki,1.41 km southeast of Takapuna,2.08 km north of Bayswater,Maintenance,Road Work,22/09/2023 04:37,Road Closed,true,,2023/09/21 09:00:00+00,2023/09/21 16:37:15.050+00,NZTA,Official,2023/09/20 23:40:50.933+00,2023/09/21 16:37:13.927+00,,8be31cbc-bb6b-4c81-83db-20650be00f74,,SH 1 Esmonde Rd On-ramp Southbound,,442913,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1890992.59819209,5776862.58078243,100655,Active,North Island,0.58 km southwest of Rotokawa,1.20 km northeast of Hannahs Bay,2.27 km northeast of Holdens Bay,Road Construction,Road Work,14/10/2023 17:00,Delays,true,,2023/09/10 06:00:00+00,2023/10/14 05:00:00+00,NMC,Official,2023/08/24 22:54:05.930+00,2023/09/10 06:01:38.303+00,,600e5c5c-fb71-4d1f-8850-4740b555178d,,SH 30 Te Wahanga-A-Rangi Cres to Cookson Rd,,439607,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1242417.39474024,4849902.21052475,100656,Active,South Island,,,,Fire,Road Hazard,Until further notice,Caution,false,,2023/09/05 13:08:30.853+00,,Fire Service,Official,2023/09/05 13:08:31.347+00,2023/09/20 23:06:50.123+00,,1a32c935-5012-46f6-93ee-d3b7f9fc4b7f,,"SH 6 Invercargill, at the intersection with Spey Street",,440471,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1751683.58384048,5432849.89018811,101446,Resolved,North Island,,,,Other,Road Work,Until further notice,Caution,true,,2023/09/21 19:51:32.437+00,2023/09/21 22:11:03+00,NZTA,Official,2023/09/21 20:00:06.303+00,2023/09/21 22:11:46.617+00,,0b017eb2-5992-4ed0-a757-bef0acdafdb5,,"SH 1 Ngauranga Gorge, prior to Hutt Road Off-ramp. Southbound",,443017,2023/09/21 20:15:17.736+00,ETL_Integration_NZTA,2023/09/21 22:30:18.701+00,ETL_Integration_NZTA
1971597.34433931,5786638.8502259,101447,Scheduled,North Island,0.99 km northwest of Waiotahe Beach,2.44 km northwest of Kukumoa,4.14 km north of Paerata Ridge,Resurfacing,Road Work,06/10/2023 17:00,Delays,true,,2023/09/25 19:00:00+00,2023/10/06 05:00:00+00,NMC,Official,2023/09/21 20:30:32.457+00,2023/09/21 20:30:32.457+00,,674bba24-b029-4026-be37-8bd15fce1bc2,,SH 2 Opotiki to Ruatuna Road,,443023,2023/09/21 20:45:19.533+00,ETL_Integration_NZTA,2023/09/21 22:30:18.701+00,ETL_Integration_NZTA
1960253.95537083,5771313.40930666,101448,Scheduled,North Island,1.96 km west of Nukuhou North,3.36 km east of Waimana,4.27 km southwest of Matahapa,Resurfacing,Road Work,06/10/2023 17:00,Delays,true,,2023/09/25 19:00:00+00,2023/10/06 05:00:00+00,NMC,Official,2023/09/21 20:35:35.430+00,2023/09/21 20:35:35.430+00,,ef62500c-d81e-4017-978b-bcf9f5aa8e8a,,SH 2 Glenholme Road to Waimana Road,,443025,2023/09/21 20:45:19.533+00,ETL_Integration_NZTA,2023/09/21 22:30:18.701+00,ETL_Integration_NZTA
1954420.45171544,5774883.45338694,101449,Scheduled,North Island,3.99 km east of Opouriao,4.63 km northeast of Ruatoki North,4.87 km northwest of Waimana,Resurfacing,Road Work,26/09/2023 07:00,Delays,true,,2023/09/25 19:00:00+00,2023/10/06 05:00:00+00,NMC,Official,2023/09/21 20:38:44.033+00,2023/09/21 20:38:44.033+00,,d5f4df3d-fe8d-4d76-bf50-f936654e2b52,,SH 2 Waimana Road to Stanley Road,,443027,2023/09/21 20:45:19.533+00,ETL_Integration_NZTA,2023/09/21 22:30:18.701+00,ETL_Integration_NZTA
1793954.32542857,5802740.64517779,101450,Active,North Island,1.08 km southeast of Ngahinapouri,3.95 km south of Tuhikaramea,4.49 km north of Te Rore,Services,Road Work,Until further notice,Caution,true,,2023/09/21 21:25:00+00,2023/09/22 07:00:00+00,NMC,Official,2023/09/21 21:25:56.333+00,2023/09/21 21:25:56.333+00,,60439b57-5245-4c63-aa51-9a21ab21e63a,,SH 39 Ngahinapouri,,443032,2023/09/21 21:30:17.517+00,ETL_Integration_NZTA,2023/09/21 22:30:18.701+00,ETL_Integration_NZTA
1803154.45861167,5828337.78672132,101451,Active,North Island,0.51 km northeast of Gordonton,4.14 km southeast of Komakorau,5.80 km north of Puketaha,Maintenance,Road Work,Until further notice,Caution,true,,2023/09/21 21:15:00+00,2023/09/22 05:00:00+00,NMC,Official,2023/09/21 21:16:29.703+00,2023/09/21 21:16:29.703+00,,504190ca-60f6-4057-9383-1163f5342e9f,,SH 1B Gordonton,,443029,2023/09/21 21:30:17.517+00,ETL_Integration_NZTA,2023/09/21 22:30:18.701+00,ETL_Integration_NZTA
1792529.29026242,5774637.03309446,101452,Active,North Island,0.50 km east of Kahotea,2.31 km northwest of Otorohanga,4.04 km northeast of Te Raumauku,Other,Road Work,Until further notice,Caution,true,,2023/09/21 21:19:00+00,2023/09/22 07:00:00+00,NMC,Official,2023/09/21 21:20:43.777+00,2023/09/21 21:20:43.777+00,,70f0fef0-d2b2-45fa-a3d9-71318375e6f6,,SH 31 Otorohanga,,443030,2023/09/21 21:30:17.517+00,ETL_Integration_NZTA,2023/09/21 22:30:18.701+00,ETL_Integration_NZTA
1793662.66656635,5799889.31213543,101453,Active,North Island,1.74 km northeast of Te Rore,3.56 km south of Ngahinapouri,4.11 km northwest of Paterangi,Other,Road Work,Until further notice,Caution,true,,2023/09/21 21:26:00+00,2023/09/22 07:00:00+00,NMC,Official,2023/09/21 21:27:25.250+00,2023/09/21 21:27:25.250+00,,0f32c594-7cda-48dd-83e0-1753afb2edf0,,SH 39 Ngahinapouri,,443034,2023/09/21 21:30:17.517+00,ETL_Integration_NZTA,2023/09/21 22:30:18.701+00,ETL_Integration_NZTA
1791922.28627256,5780470.505122,101454,Active,North Island,0.32 km south of Tihiroa,3.89 km west of Te Kawa West,4.81 km south of Te Kopua,Services,Road Work,Until further notice,Caution,true,,2023/09/21 21:21:00+00,2023/09/22 07:00:00+00,NMC,Official,2023/09/21 21:22:44.510+00,2023/09/21 21:22:44.510+00,,923f06f6-68b8-40ba-8a24-f9235ac65e88,,SH 31 Tihiroa,,443031,2023/09/21 21:30:17.517+00,ETL_Integration_NZTA,2023/09/21 22:30:18.701+00,ETL_Integration_NZTA
1829471.7373488,5530038.32595912,101455,Active,North Island,,,,Maintenance,Road Work,Until further notice,Caution,true,,2023/09/21 21:24:11.710+00,2023/09/22 04:24:00.710+00,NZTA,Official,2023/09/21 21:34:31.007+00,2023/09/21 21:34:38.883+00,,1ccc13d5-8421-4f1d-920f-56b83d84ce82,,"SH 57 Aokautere, near Forest Hill Road",,443035,2023/09/21 21:45:18.838+00,ETL_Integration_NZTA,2023/09/21 22:30:18.701+00,ETL_Integration_NZTA
